Index,Text,Embeddings
0,"Hey there, this is Pranay!
I'm a Master's student in Computer Science at the University of Massachusetts Amherst, focusing on Deep Learning and Computer
Vision. My academic path has led me to explore the compelling crossroads of these fields,","[-0.06132100895047188, -0.09634503722190857, 0.01176245603710413, -0.055531393736600876, -0.017015518620610237, -0.019503764808177948, -0.01038281712681055, -0.008632141165435314, -0.033889081329107285, -0.02844257839024067, -0.09639979898929596, 0.003028060309588909, -0.031204696744680405, 0.01544266939163208, -0.0370916910469532, 0.05753031000494957, -0.03540007770061493, 0.048031534999608994, -0.08253747224807739, 0.012661705724895, -0.0010644815629348159, -0.04163643717765808, -0.04869190976023674, -0.07566624879837036, 0.016232024878263474, 0.09520312398672104, 0.0858212262392044, -0.06254158169031143, -0.05208657309412956, -0.07405931502580643, -0.034553881734609604, -0.03210700303316116, 0.014480569399893284, 0.022715356200933456, 0.01802811399102211, 0.06785898655653, 0.024928530678153038, 0.028537563979625702, -0.017395231872797012, -0.017841463908553123, -0.05682046338915825, 0.02140711061656475, -0.0018520014127716422, 0.023868205025792122, 0.0913764014840126, 0.024438846856355667, 0.05223768949508667, -0.03903620317578316, 0.015012158080935478, -0.03361320123076439, -0.10138815641403198, -0.06889690458774567, -0.012730740010738373, 0.016317663714289665, -0.07145599275827408, 0.07282856106758118, 0.06292679160833359, -0.004846874624490738, -0.003545805811882019, 0.02528364211320877, 0.03450021147727966, -0.030443638563156128, -0.00797845609486103, 0.03812142089009285, 0.017498549073934555, -0.02311786822974682, -0.007017870899289846, 0.020769082009792328, 0.08073792606592178, -0.0737646147608757, 0.04191108047962189, 0.1071496307849884, -0.01782139576971531, -0.01733831688761711, 0.0310515109449625, -0.016883743926882744, 0.08588937669992447, -0.04611785709857941, 0.08798790723085403, -0.06703987717628479, 0.12190399318933487, 0.01411288883537054, -0.00815446674823761, 0.048451606184244156, 0.09858124703168869, -0.07904526591300964, -0.08111231029033661, 0.013413871638476849, -0.03257521986961365, -0.05940653011202812, -0.01866120658814907, -0.05727424845099449, -0.03236769512295723, -0.011953339911997318, 0.06541185826063156, -0.009613986127078533, -0.038517169654369354, -0.13527262210845947, -0.05977066606283188, 0.021681074053049088, -0.055542781949043274, -0.04075077921152115, 0.012193865142762661, -0.027896126732230186, 0.03484988585114479, 0.056018564850091934, 0.03961518779397011, 0.040911175310611725, 0.08571156859397888, -0.041573818773031235, 0.0822707787156105, 0.02760974131524563, -0.03712117671966553, 0.005551782436668873, 0.008555954322218895, -0.0024343356490135193, -0.008197469636797905, 0.04505643621087074, 0.08273409307003021, 0.0065505364909768105, -0.11375453323125839, 0.012928643263876438, -0.062283970415592194, -0.03106580302119255, -0.0066464738920331, -0.07956596463918686, -0.06019308790564537, 1.6170168018589803e-34, -0.05294281244277954, 0.01101708970963955, 0.030139926820993423, 0.03098706342279911, 0.08296038955450058, -0.04697674140334129, -0.023730216547846794, 0.03386547788977623, -0.06445632129907608, -0.004579183179885149, -0.007823588326573372, 0.07583428919315338, -0.06909483671188354, 0.14517059922218323, 0.023926658555865288, -0.12173175811767578, -0.02322360873222351, 0.011087995953857899, -0.014115413650870323, 0.016040464863181114, -1.1993584848823957e-05, -0.0024286846164613962, -0.0007236138335429132, 0.01950831338763237, -0.0076047820039093494, -0.014972075819969177, 0.024927960708737373, 0.057628925889730453, 0.06392676383256912, -0.005998624954372644, -0.03827052190899849, 0.06198694929480553, -0.047260310500860214, -0.018421197310090065, 0.027870692312717438, 2.9595192245324142e-05, -0.016842585057020187, -0.01969834230840206, 0.052269674837589264, -0.039324406534433365, -0.014742708764970303, 0.08200886100530624, 0.012021023780107498, -0.09493854641914368, -0.02241268754005432, 0.026782220229506493, 0.07716438919305801, 0.008581244386732578, -0.04519376903772354, -0.05712568387389183, -0.06795763224363327, -0.016305727884173393, -0.05809495225548744, -0.08392830938100815, -0.014933538623154163, -0.03717122972011566, 0.029286816716194153, 0.02673213556408882, 0.06980215013027191, -0.05545990541577339, 0.03287370130419731, 0.07203445583581924, -0.04020499065518379, -0.02165483869612217, -0.04180086776614189, 0.033248309046030045, 0.06282579898834229, 0.041148457676172256, 0.0700688511133194, 0.02191946469247341, -0.015310361050069332, 0.0510459803044796, -0.011947983875870705, -0.09914163500070572, -0.0033746047411113977, 0.03780793026089668, 0.005764157045632601, 0.0019764855969697237, -0.026160985231399536, 0.11785117536783218, -0.048111844807863235, 0.0149121955037117, 0.010277638211846352, 0.006678020115941763, -0.03963708132505417, 0.08494013547897339, 0.010007316246628761, -0.07183932512998581, 0.007738959509879351, 0.025577399879693985, 0.00403577508404851, -0.009086526930332184, -0.020363783463835716, -0.0007549950969405472, -0.033926162868738174, -2.7363927079899013e-33, -0.005193980876356363, 0.06003756448626518, -0.0007526144618168473, 0.0173933207988739, 0.049456752836704254, -0.02207338996231556, -0.011579124256968498, 0.010557210072875023, -0.05343867465853691, -0.05239538475871086, -0.022205209359526634, 0.0007999904337339103, -0.04279332980513573, -0.002207712735980749, -0.027583513408899307, -0.011819861829280853, -0.02097955532371998, -0.020529842004179955, -0.09566793590784073, -0.09025388956069946, 0.014651592820882797, 0.11337260901927948, -0.09222979098558426, -0.03258577734231949, -0.05920562520623207, -0.030020438134670258, -0.03322305530309677, -0.008847348392009735, -0.0786275714635849, 0.04353410378098488, -1.4467274922935758e-05, -0.014444504864513874, -0.027380269020795822, 0.011054250411689281, -0.0040696533396840096, 0.06828762590885162, 0.014060967601835728, -0.010352878831326962, 0.007666484452784061, -0.020451245829463005, 0.059821709990501404, -0.016047872602939606, 0.015376169234514236, -0.03708086535334587, -0.007624512538313866, 0.005222912412136793, 0.00690885167568922, 0.041595783084630966, -0.03631291538476944, -0.019677966833114624, -0.0006506814970634878, 0.044020283967256546, 0.005516161676496267, -0.11221620440483093, 0.030017325654625893, -0.026110710576176643, 0.04129950329661369, -0.009912853129208088, 0.0392255000770092, 0.08139143884181976, -0.067711740732193, -0.059072140604257584, -0.06535092741250992, 0.014363831840455532, -0.029474547132849693, 0.05808534100651741, -0.09452559053897858, 0.057846538722515106, -0.013534829020500183, -0.035681404173374176, 0.0447574257850647, 0.030630195513367653, -0.023544082418084145, 0.058635368943214417, -0.09652203321456909, 0.016296925023198128, 0.06225627660751343, -0.020384378731250763, 0.010497167706489563, 0.033387474715709686, 0.07639353722333908, -0.11530221253633499, -0.006093124393373728, 0.12164177000522614, 0.02222265675663948, 0.1692737489938736, -0.010106861591339111, -0.107184037566185, 0.0401252806186676, -0.025852715596556664, -0.11041052639484406, 0.05203859135508537, -0.0010782367317005992, -0.04359737038612366, 0.0027628943789750338, -3.5126383579608955e-08, -0.05710253864526749, 0.05239817500114441, 0.048624537885189056, -0.05425135791301727, -4.345341585576534e-05, -0.02005545049905777, -0.02016637846827507, 0.11815379559993744, -0.03168250992894173, 0.03211180493235588, 0.009159158915281296, -0.03702982887625694, -0.05535430461168289, -0.011781807988882065, 0.07892866432666779, 0.10382583737373352, 0.09987084567546844, -0.04444245249032974, 0.05023793503642082, 0.013522528111934662, 0.06618176400661469, 0.010517734102904797, -0.018950585275888443, 0.0280145276337862, -0.045019928365945816, -0.030930306762456894, 0.00026580996927805245, 0.018800387158989906, -0.04692323878407478, -0.01966703124344349, -0.013117851689457893, 0.08247509598731995, 0.013197978027164936, -0.020638369023799896, 0.08307179808616638, 0.002106060739606619, -0.006016467697918415, -0.02041691727936268, -0.025102602317929268, -0.05693778395652771, -0.053276896476745605, -0.00870474148541689, 0.06403608620166779, 0.018236687406897545, -0.024244006723165512, 0.030995965003967285, 0.062463514506816864, -0.03250289708375931, -0.021578272804617882, 0.03899332508444786, -0.026262450963258743, 0.015853624790906906, 0.06698515266180038, 0.06577911227941513, 0.021292684599757195, 0.029409555718302727, 0.043043483048677444, -0.02508562244474888, -0.07020927220582962, 0.20137342810630798, 0.04441576078534126, 0.056686073541641235, -0.07862310111522675, 0.04889542609453201]"
1,"Computer
Vision. My academic path has led me to explore the compelling crossroads of these fields, giving me the opportunity to delve deep and
gain hands-on experience.
Previously, I was a Graduate Student Researcher with Reality Labs team at Meta,","[-0.0015433308435603976, -0.024359486997127533, 0.01831660605967045, -0.03898324817419052, 0.024842681363224983, -0.08325174450874329, 0.02599565126001835, -0.007911436259746552, 0.06027331203222275, 0.00461208401247859, -0.05701678246259689, -0.04496661201119423, -0.028946757316589355, 0.05092903599143028, -0.018597755581140518, -0.0014093058416619897, -0.004099687095731497, -0.008233955129981041, -0.04243575781583786, -0.033059149980545044, -0.04977111890912056, -0.03970598801970482, -0.02121042273938656, -0.0405266173183918, 0.026779280975461006, 0.13860252499580383, 0.015741810202598572, -0.03660253807902336, -0.03254247084259987, -0.13600298762321472, -0.07307177037000656, 0.015636391937732697, -0.022958721965551376, 0.014438411220908165, 0.013065852224826813, 0.043360739946365356, 0.04056117683649063, 0.023479437455534935, 0.013505580835044384, -0.035503435879945755, -0.03961590677499771, -0.0008503329008817673, 0.061108145862817764, -0.03179048374295235, 0.09067713469266891, -0.016497625038027763, 0.03322349116206169, -0.06440383940935135, 0.035364728420972824, -0.027579132467508316, -0.11492029577493668, -0.06331438571214676, -0.0607808455824852, 0.005540176760405302, -0.050071969628334045, 0.06340119242668152, 0.0609644390642643, 0.008130625821650028, 0.005797338206321001, 0.0076714144088327885, 0.07207693159580231, -0.010949919000267982, -0.024278532713651657, 0.07832522690296173, -0.0024514778051525354, 0.010906742885708809, 0.0020121990237385035, -0.010379464365541935, 0.029096277430653572, -0.10532622784376144, -0.04877462610602379, 0.07888694852590561, -0.03860827162861824, 0.031153058633208275, 0.07210459560155869, -0.019553733989596367, 0.06135157123208046, -0.065607450902462, 0.11017885059118271, -0.03181319311261177, 0.11667710542678833, 0.016840504482388496, -0.05875037610530853, 0.0645865723490715, 0.016510585322976112, -0.037581898272037506, -0.07818616181612015, 0.030522290617227554, 0.010278912261128426, -0.03353157639503479, -0.03048870898783207, -0.0756152868270874, -0.038568299263715744, -0.003672044025734067, 0.035078052431344986, -0.03800163418054581, -0.002232392318546772, -0.12151840329170227, 0.0225477684289217, 0.02010227181017399, 0.0038376240991055965, -0.04466715082526207, 0.023836752399802208, 0.03556358441710472, -0.009219233877956867, -0.005714531056582928, -0.0076447450555861, -0.019435051828622818, 0.05969443917274475, -0.008228063583374023, 0.006463218480348587, -0.005728271324187517, -0.0862375870347023, -0.002575803315266967, 0.03393220901489258, 0.02451253868639469, -0.04826125502586365, 0.10883281379938126, 0.09903872758150101, 0.030747421085834503, -0.061706095933914185, 0.03408731147646904, -0.052914876490831375, -0.006798542570322752, 0.0233201514929533, -0.05554685369133949, -0.0520666241645813, -9.313482149183293e-34, -0.06812865287065506, 0.04580533131957054, 0.023414721712470055, 0.0680796355009079, 0.06688190251588821, -0.04456843063235283, -0.024060428142547607, 0.06873685121536255, -0.0057121519930660725, 0.051937129348516464, 0.0800243467092514, 0.10616088658571243, -0.06210119649767876, 0.1064719408750534, 0.06392576545476913, -0.08414459228515625, -0.0812557116150856, 0.04154578223824501, -0.11305083334445953, 0.0514528825879097, -0.007664697710424662, -0.021597709506750107, 0.03405240923166275, 0.026894444599747658, 0.0076933009549975395, -0.023355981335043907, -0.019796928390860558, -0.002267509000375867, 0.05851905047893524, -0.011359032243490219, 0.015037662349641323, 0.09407578408718109, -0.04048377647995949, -0.038422077894210815, -0.000562698463909328, 0.018292918801307678, -0.002983543323352933, -0.10479740798473358, 0.07378114014863968, 0.010196861810982227, -0.005240513943135738, 0.06996476650238037, 0.043519534170627594, -0.07106318324804306, 0.01357224304229021, 0.0229757372289896, 0.036183472722768784, 0.02025553397834301, -0.08745495229959488, -0.01632678136229515, -0.07222066074609756, -0.045192476361989975, -0.03318704292178154, -0.10817297548055649, 0.0009298196528106928, 0.0059350887313485146, 0.0006620597559958696, -0.03378851339221001, -0.026209570467472076, -0.02582165226340294, -0.01896856352686882, 0.09232223033905029, -0.08422941714525223, -0.0015329391462728381, -0.05908180773258209, 0.014705903828144073, 0.04850933700799942, 0.023530608043074608, 0.08244899660348892, 0.06914375722408295, -0.06588656455278397, 0.011749840341508389, -0.004479394294321537, -0.05808062106370926, -0.036232855170965195, -0.0009545636712573469, -0.06460821628570557, -0.012290879152715206, -0.04855930060148239, 0.10120397061109543, -0.05580445006489754, 0.00456036115065217, -0.015949103981256485, -0.031529609113931656, 0.04095544293522835, 0.06247047334909439, -0.0009847270557656884, -0.12319211661815643, 0.011131060309708118, -0.03170367702841759, -0.015809496864676476, -0.0344495065510273, 0.0019392448011785746, 0.05891827121376991, -0.06378797441720963, -1.7879783354785478e-33, 0.002123916056007147, 0.027854938060045242, 0.028643760830163956, 0.07133008539676666, 0.10073192417621613, -0.034659724682569504, 0.09311745315790176, -0.027745530009269714, -0.028308846056461334, 0.017333708703517914, -0.021890712901949883, 0.06780138611793518, -0.039624232798814774, 0.0680810809135437, -0.02553742378950119, -0.05597423389554024, -0.021023103967308998, -0.06749138236045837, -0.09108227491378784, -0.030805714428424835, 0.02554899826645851, 0.11112581193447113, -0.09316745400428772, -0.0011882252292707562, -0.02969575859606266, 0.029411569237709045, -0.025316907092928886, -0.10727299004793167, -0.06722046434879303, 0.03778405487537384, -0.015581794083118439, 0.011918720789253712, 0.014197150245308876, -0.05263303592801094, 0.010845007374882698, 0.11605601012706757, 0.043011441826820374, -0.061951443552970886, -0.0061360010877251625, -0.02327573485672474, 0.041633207350969315, 0.014145949855446815, 0.06916402280330658, -0.0377240851521492, -0.025558719411492348, 0.016418876126408577, 0.00893434975296259, 0.06847822666168213, -0.008704093284904957, -0.03406986594200134, -0.07626380026340485, 0.05955009162425995, -0.02069944515824318, -0.09135250747203827, 0.04045542702078819, -0.00869367178529501, 0.0039216019213199615, -0.013265516608953476, 0.08537700772285461, 0.04295169189572334, -0.0004784463671967387, 0.004624864552170038, -0.05392967909574509, 0.03380017355084419, -0.010792036540806293, 0.05280802398920059, -0.029139382764697075, 0.019333887845277786, -0.07956135272979736, -0.03446247801184654, 0.07300768792629242, 0.06541987508535385, 0.0004836076113861054, 0.02040706016123295, -0.08067522943019867, -0.025940589606761932, -0.0038257434498518705, 0.00647957855835557, 0.005413293372839689, 0.055534277111291885, 0.017079198732972145, -0.09636659920215607, 0.015876881778240204, 0.11052980273962021, -0.0019140481017529964, 0.11772166192531586, -0.10282101482152939, -0.07003889977931976, 0.031161632388830185, -0.04729194566607475, -0.06355686485767365, 0.00718934740871191, -0.05876753106713295, -0.02352123148739338, -0.02981126867234707, -3.739442888672784e-08, -0.014336487278342247, 0.0066395956091582775, 0.040395814925432205, -0.04860048368573189, -0.018194982782006264, -0.005808635149151087, -0.004845698829740286, 0.035694655030965805, 0.009551172144711018, -0.0492776483297348, -0.041832778602838516, -0.041102997958660126, -0.031924378126859665, 0.05806810036301613, 0.12633860111236572, 0.004954565316438675, 0.05705048516392708, 5.9828180383192375e-05, 0.031875673681497574, -0.003121211426332593, 0.07036517560482025, -0.007426139898598194, 0.0180252343416214, -0.010485988110303879, -0.029779450967907906, -0.027099059894680977, -0.018510470166802406, 0.022158430889248848, -0.0004966749693267047, 0.05634867772459984, 0.010540615767240524, 0.05731150507926941, 0.03511446714401245, -0.039271432906389236, 0.07504276186227798, -0.0448969304561615, -0.016562236472964287, -0.04362156614661217, -0.008326246403157711, -0.017672890797257423, -0.03118026629090309, 0.021706508472561836, 0.04456402733922005, 0.020170239731669426, -0.03511535003781319, 0.05611271411180496, 0.04971173778176308, -0.02685888297855854, -0.03856351971626282, 0.0649358332157135, -0.04458172991871834, -0.004066363908350468, 0.043579377233982086, 0.05828353390097618, -0.00503271771594882, 0.03723355382680893, 0.06313993036746979, -0.0382964201271534, -0.07927020639181137, 0.1235545203089714, 0.1316917985677719, 0.034143026918172836, -0.10798961669206619, 0.019927363842725754]"
2,"hands-on experience.
Previously, I was a Graduate Student Researcher with Reality Labs team at Meta, collaborating with Dr. Shane Moon on the IMU2CLIP
project. I also had the opportunity to be a research intern at AirLab, associated with the Robotics","[-0.05965742841362953, -0.011327958665788174, 0.03912331536412239, 0.03761518746614456, 0.015152991749346256, -0.1250523030757904, 0.008413868024945259, -0.004291832912713289, -0.017136676236987114, 0.03547029569745064, 0.03262807056307793, -0.02054409869015217, 0.04820788651704788, 0.03923766687512398, -0.022021915763616562, 0.027205610647797585, 0.0030405360739678144, -0.05721396207809448, -0.0112792132422328, -0.05938699468970299, -0.05883624032139778, -0.03842009976506233, 0.06505919247865677, -0.042195193469524384, 0.028698809444904327, 0.0689825639128685, 0.0023627979680895805, 0.001496697892434895, -0.014836304821074009, -0.05838446691632271, -0.015905214473605156, 0.07002630829811096, -0.05971075966954231, -0.06047460809350014, 0.12109605222940445, 0.1061321273446083, 0.03890962898731232, 0.006038861349225044, 0.048741720616817474, -0.058304935693740845, -0.014708813279867172, -0.07802218943834305, 0.09072557836771011, -0.07707679271697998, 0.003835181472823024, -0.023601191118359566, 0.07946329563856125, -0.046376507729291916, 0.060921188443899155, 0.025564441457390785, -0.06154375523328781, -0.02689930982887745, 0.02076314389705658, 0.008221535943448544, -0.008622996509075165, 0.0021381720434874296, -0.013874485157430172, 0.03687341883778572, 0.019330572336912155, -0.04103641211986542, 0.051987264305353165, 0.037808749824762344, -0.013105030171573162, 0.04837806150317192, -0.011796343140304089, 0.01616670750081539, -0.060877155512571335, -0.033066123723983765, 0.04587375745177269, -0.1428656429052353, -0.026392944157123566, -0.010775319300591946, -0.06775996088981628, 0.03454301133751869, 0.12225624173879623, 0.013776849955320358, 0.10491982102394104, -0.0009043982136063278, 0.12775078415870667, 0.03542620316147804, 0.12349334359169006, -0.06158708035945892, -0.022410180419683456, 0.04112279415130615, -0.07421492785215378, -0.038451433181762695, 0.006151237990707159, 0.004179805982857943, 0.012104755267500877, 0.03429749608039856, 0.00013058018521405756, -0.05917992442846298, 0.005683631636202335, 0.0008598404820077121, 0.04370414838194847, -0.03433627635240555, -0.030944211408495903, 0.00010310018842574209, -0.011913999915122986, 0.08109308779239655, 0.016592707484960556, -0.05240711197257042, -0.020351635292172432, 0.041186362504959106, -0.054412417113780975, 0.015608132816851139, 0.001215203432366252, -0.08660049736499786, 0.0559377484023571, 0.06424608826637268, -0.0006329999305307865, -0.02951168455183506, -0.006128442939370871, 0.022996842861175537, 0.07082871347665787, 0.07630030065774918, -0.05716709420084953, 0.06885144859552383, 0.06915263086557388, -0.011143689043819904, -0.05953957885503769, 0.04408644512295723, -0.017128191888332367, 0.022495141252875328, -0.0262162908911705, -0.021037507802248, -0.043856505304574966, -4.230202847491202e-34, -0.0011863545514643192, 0.0855901762843132, 0.04862299561500549, 0.05629580095410347, -0.004546277690678835, -0.04415053501725197, -0.06220635399222374, 0.043467164039611816, -0.034421421587467194, -0.025790467858314514, 0.05837780982255936, 0.07051081210374832, 0.0163116492331028, 0.05518394336104393, -0.034278109669685364, 0.0038183587603271008, -0.06286953389644623, -0.019775932654738426, -0.052860427647829056, 0.08718646317720413, -0.003695711260661483, -0.028448518365621567, -0.01725914515554905, 0.06873037666082382, 0.06903576105833054, 0.044622503221035004, -0.050493355840444565, -0.02653730846941471, 0.1303819864988327, 0.04076411947607994, -0.005750703159719706, 0.018700921908020973, -0.09453210979700089, -0.05216360464692116, -0.03801337257027626, 0.08969828486442566, -0.0375286266207695, -0.09405386447906494, -0.04166484624147415, 0.021835625171661377, 0.005400695372372866, 0.043944720178842545, 0.01743975840508938, -0.0815565288066864, -0.03465619683265686, -0.0017288733506575227, 0.036522816866636276, -0.019586827605962753, 0.04928836598992348, -0.04080614075064659, -0.11372678726911545, -0.0322331003844738, -0.04910139739513397, -0.05393378436565399, 0.07161308825016022, -0.027843104675412178, 0.02308933436870575, 0.03542989492416382, -0.0021184843499213457, 0.050123244524002075, -0.04145386070013046, 0.053007662296295166, -0.07294754683971405, 0.06574263423681259, -0.049543797969818115, -0.02100427821278572, -0.0051588742062449455, -0.03016841411590576, 0.12135286629199982, 0.02373662032186985, -0.09502743929624557, -0.03443855792284012, 0.008300217799842358, -0.04253199324011803, -0.015429556369781494, -0.059978291392326355, -0.06017342582345009, -0.03296898305416107, -0.03308240696787834, 0.08106555789709091, 0.0005603613681159914, 0.01597704365849495, -0.0011198293650522828, -9.751268407853786e-06, 0.046860091388225555, -0.006308206357061863, -0.0035743031185120344, -0.03931504860520363, 0.04190191999077797, 0.01695994846522808, -0.05231033265590668, -0.07277600467205048, 0.018017269670963287, 0.0855427235364914, -0.08974827826023102, -1.7928740857787303e-33, -0.049726907163858414, -0.01262420043349266, 0.04349469766020775, 0.0007228574249893427, 0.08633260428905487, -0.02887190878391266, 0.046621352434158325, 0.00706343911588192, -0.05520756542682648, 0.03874402493238449, 0.01412485633045435, 0.073185034096241, 0.0018401001580059528, 0.07068614661693573, -0.038142088800668716, -0.038347937166690826, -0.003081725677475333, -0.04439375922083855, 0.008779875002801418, -0.006344452500343323, 0.0585467703640461, 0.055724721401929855, 0.04296443611383438, 0.043608665466308594, -0.034666888415813446, 0.017420845106244087, 0.08439873903989792, -0.02220827341079712, -0.06082458794116974, -0.013607549481093884, -0.03374692052602768, 0.08602531999349594, -0.08133532106876373, -0.029479123651981354, -0.027296824380755424, 0.09086298197507858, 0.005267948377877474, -0.07447218149900436, -0.03404654935002327, -0.08985099196434021, 0.08426006883382797, -0.05062203109264374, -0.05281686410307884, -0.08069784939289093, -0.029834887012839317, -0.03538030385971069, 0.012233731336891651, 0.053183816373348236, -0.01793547347187996, -0.10711660236120224, -0.11506917327642441, 0.041839342564344406, -0.026209838688373566, -0.06735015660524368, -0.007966565899550915, 0.0047784592024981976, 0.04789052531123161, 0.02150251530110836, 0.048103999346494675, 0.014499100856482983, -0.01206950657069683, -0.01014004833996296, 0.012019956484436989, -0.006245187949389219, -0.014983762986958027, 0.00312746106646955, 0.034338515251874924, 0.005472342949360609, -0.09629807621240616, 0.023014310747385025, 0.023885756731033325, 0.06444792449474335, 0.05996861681342125, 0.029713816940784454, 0.0156851839274168, -0.020271768793463707, -0.014747507870197296, -0.011082181707024574, -0.0140658775344491, -0.039828721433877945, -0.09889940917491913, -0.004279163666069508, 0.0174111220985651, 0.06600821018218994, 0.04994126781821251, 0.12886664271354675, -0.08062976598739624, -0.019083790481090546, -0.004816207569092512, -0.05350920185446739, -0.025070954114198685, -0.012676176615059376, -0.0006560070323757827, -0.03542231768369675, -0.05869188904762268, -3.486463384660965e-08, 0.014478107914328575, 0.024370459839701653, 0.06531059741973877, 0.04566866531968117, -0.06462518870830536, 0.06476873904466629, -0.06292133778333664, -0.016583528369665146, 0.014130333438515663, -0.022643407806754112, -0.06418245285749435, 0.004628883209079504, 0.00014465226558968425, 0.05626939609646797, 0.12608729302883148, 0.0058911750093102455, 0.03806500509381294, 0.05939914658665657, -0.0015099801821634173, -0.05354126915335655, 0.0264626182615757, 0.0250385794788599, 0.04307147487998009, -0.02006632089614868, -0.019001923501491547, 0.026242543011903763, 0.026718223467469215, -0.0312142763286829, -0.045130081474781036, 0.030667414888739586, -0.09535738080739975, 0.005685874260962009, -0.04119644686579704, -0.07773414999246597, 0.02856619283556938, -0.11573639512062073, 0.029723383486270905, -0.10319429636001587, -0.044550374150276184, -0.01273785438388586, -0.003952761180698872, 0.10034530609846115, -0.0012509922962635756, -0.006263535004109144, -0.02168135531246662, 0.09552916884422302, 0.009584285318851471, -0.04781230911612511, -0.02474931813776493, 0.033596668392419815, -0.05172370746731758, -0.002691371366381645, -0.01789279468357563, 0.03269049525260925, 0.04429725185036659, 0.06094040721654892, 0.02563110552728176, -0.06525547057390213, -0.04616596922278404, 0.05772050842642784, 0.10475943237543106, -0.018000934273004532, -0.13757027685642242, -0.01795130781829357]"
